,imdb_id,imdb_rating,imdb_votes,title,year_of_release,genres
3542,tt0069810,7.1,1498,Bobby,1973,Comedy|Musical|Romance
3543,tt0298267,6.5,6,Chhalia,1973,Action
3544,tt0177473,7,275,Come Embrace Me,1973,Action|Drama|Romance
3545,tt0327648,6.9,50,Do Phool,1974,Action|Comedy|Drama
3546,tt0355374,6.5,22,Dharma,1973,Action|Comedy|Crime
3547,tt0069871,7.1,70,Chhupa Rustam,1973,Action|Thriller
3548,tt0231453,6,8,Dhamkee,1973,Action|Crime|Drama
3549,tt0150251,7.1,372,Daag: A Poem of Love,1973,Drama|Romance
3550,tt0158587,7.3,426,Dhund,1973,Drama|Mystery|Thriller
3551,tt0070097,5.5,105,Gehri Chaal,1973,Action|Thriller
3552,tt0070009,7.3,224,Duvidha,1973,Drama
3553,tt0357629,6.4,11,Ek Mutthi Aasmaan,1973,Drama|Family
3554,tt0239362,5.8,12,Ek Kunwari Ek Kunwara,1973,Adventure|Drama|Musical
3555,tt0276150,6,11,Gaai Aur Gori,1973,Drama|Family
3556,tt0449923,5.4,5,Ek Nari Do Roop,1973,Drama|Mystery
3557,tt0073034,8.1,581,Garm Hava,1974,Drama
3558,tt0395559,6.2,8,Ghulam Begam Badshah,1973,Drama|Family
3559,tt0418760,5.4,34,Jaise Ko Taisa,1973,Drama|Family
3560,tt0268395,5.6,14,Jalte Badan,1973,Drama
3561,tt0158690,6.6,86,Joshila,1973,Drama|Thriller
3562,tt0070241,7.2,77,Jheel Ke Us Paar,1973,Drama|Romance
3563,tt0357819,6.8,45,Jwar Bhata,1973,Drama|Family
3564,tt0231852,2.8,5,Kahani Hum Sab Ki,1973,Drama|Romance
3565,tt0154563,7.3,65,Hanste Zakhm,1973,Drama|Romance
3566,tt0165816,6.7,29,Honeymoon,1973,Comedy|Drama|Family
3567,tt0154591,6.1,111,Hindustan Ki Kasam,1973,Action|Drama|War
3568,tt0154578,6.6,225,Heera Panna,1973,Romance
3569,tt0276220,6.3,7,Justice,1973,Crime|Drama
3570,tt0367921,6.1,78,Kahani Kismat Ki,1973,Action|Drama
3571,tt0367928,6,11,Kashmakash,1973,Action|Family
3572,tt0245994,6.8,42,Keemat,1973,Action
3573,tt0070253,6.6,158,Jugnu,1973,Action|Drama|Thriller
3574,tt0230412,5.2,24,Khoon Khoon,1973,Crime|Mystery|Thriller
3575,tt0156745,6.7,117,Loafer,1973,Romance|Thriller
3576,tt0247502,6.6,114,Manchali,1973,Comedy|Musical|Romance
3577,tt0213879,5.8,5,Mehmaan,1973,Action|Crime|Drama
3578,tt0213082,6,8,Mera Desh Mera Dharam,1973,Drama
3579,tt0374079,5.4,10,Nafrat,1973,Romance
3580,tt0070434,7.3,1380,Namak Haraam,1973,Drama
3581,tt0271670,4.4,8,Naya Nasha,1973,Crime|Drama|Thriller
3582,tt0419092,5.5,10,Rickshawala,1973,Romance
3583,tt0070637,7.2,653,Saudagar,1973,Drama|Family
3584,tt0232626,6.9,43,Shareef Budmaash,1973,Action|Crime|Thriller
3585,tt0070935,7.4,1762,Procession of Memories,1973,Action|Drama|Musical
3586,tt0070947,7.6,3380,Zanjeer,1973,Action|Crime|Drama
3587,tt0178183,6.6,25,Aan Baan,1972,Drama
3588,tt0950680,6.2,5,Aankh Micholi,1972,Family
3589,tt0229949,6.6,24,Aankhon Aankhon Mein,1972,Drama|Romance
3590,tt0066758,8.2,1348,Amar Prem,1972,Drama|Musical|Romance
3591,tt0156289,5.9,7,Anokhi Pehchan,1972,Drama|Romance
3592,tt0068215,7,29,Annadata,1972,Drama|Family
3593,tt0275922,7,8,Anokha Daan,1972,Drama
3594,tt0499182,6.4,16,Anokha Milan,1972,Drama
3595,tt0175448,7,93,Apna Desh,1972,Action|Drama|Family
3596,tt0068217,7.1,79,Anuraag,1972,Drama|Family
3597,tt0175450,6.9,59,Apradh,1972,Action|Romance|Thriller
3598,tt0247188,5.9,8,Babul Ki Galiyaan,1972,Drama|Romance
3599,tt0448373,4.3,25,Baharon Phool Barsao,1972,Musical
3600,tt0068255,5.5,40,Bansi Birju,1972,Drama|Romance
3601,tt0068257,8,3220,Bawarchi,1972,Comedy|Drama|Family
3602,tt0149814,6.9,69,Be-Imaan,1972,Drama|Family
3603,tt0357472,5.2,9,Bees Saal Pehle,1972,Horror
3604,tt0213500,5.9,29,Bhai Ho To Aisa,1972,Action|Comedy|Drama
3605,tt0068305,6.9,973,Bombay to Goa,1972,Action|Adventure|Comedy
3606,tt0158579,7.2,89,Dastaan,1972,Drama|Thriller
3607,tt0175564,6.9,24,Dharkan,1972,Action|Family|Thriller
3608,tt0154413,6.9,53,Dil Daulat Duniya,1972,Comedy|Drama
3609,tt0284039,5.6,12,Dil Ka Raaja,1972,Comedy|Drama
3610,tt0340092,6.5,17,Ek Bar Mooskura Do,1972,Drama|Family
3611,tt0252385,6.1,71,Do Gaz Zameen Ke Neeche,1972,Horror
3612,tt0367662,4.7,6,Do Yaar,1972,Action
3613,tt0284056,7.5,76,Do Chor,1972,Comedy|Crime|Romance
3614,tt0276925,4.8,22,Double Cross,1972,Action|Thriller
3615,tt0138411,7,163,Dushman,1971,Drama
3616,tt0068531,7.7,9,Ek Adhuri Kahani,1972,Drama
3617,tt0357627,4.9,16,Ek Bechara,1972,Drama|Family
3618,tt0388913,5.6,15,Ek Hasina Do Diwane,1972,Comedy|Drama|Romance
3619,tt0381157,6.3,7,Ek Khiladi Bawan Pattey,1972,Action|Musical
3620,tt0068532,6.1,81,Ek Nazar,1972,Romance
3621,tt0357691,6.6,27,Gaon Hamara Shaher Tumhara,1972,Drama|Family|Romance
3622,tt0068620,6.1,63,Garam Masala,1972,Action|Comedy|Musical
3623,tt0139248,6.1,18,Gomti Ke Kinare,1972,Drama|Family
3624,tt0357710,5.5,90,Gora Aur Kala,1972,Action|Comedy|Crime
3625,tt0357717,5.1,9,Haar Jeet,1972,Drama
3626,tt0231468,5.6,5,Do Bachche Dus Haath,1972,Drama
3627,tt0157736,7.4,36,Hari Darshan,1982,Fantasy
3628,tt0435079,6.7,56,Jangal Mein Mangal,1972,Adventure|Romance
3629,tt0157841,6.2,29,Jaanwar Aur Insaan,1972,Action|Adventure|Thriller
3630,tt0155775,7,77,Jawani Diwani,1972,Action|Drama|Family
3631,tt0156651,6.9,72,Joroo Ka Ghulam,1972,Comedy|Family
3632,tt0268416,6.3,100,Lalkar (The Challenge),1972,Action|Drama|Romance
3633,tt0156754,6.5,39,Maalik,1972,Drama|Family
3634,tt0068929,7,60,Maya Darpan,1972,Drama
3635,tt0156791,5.7,13,Mere Bhaiya,1972,Drama|Family
3636,tt0230527,5.7,21,Milap,1972,Drama|Horror|Thriller
3637,tt0068938,6.9,153,Mere Jeevan Saathi,1972,Action|Adventure|Drama
3638,tt0234261,6.1,10,Mome Ki Gudiya,1972,Crime|Drama|Romance
3639,tt0215911,8.6,1323,Koshish,1972,Drama
3640,tt0067546,7.3,1317,Pakeezah,1972,Drama|Musical|Romance
3641,tt0216067,7.5,744,Parichay,1972,Drama|Family|Musical
3642,tt0158092,6.6,168,Piya Ka Ghar,1972,Drama|Family|Musical
3643,tt0176072,6.2,13,Pyaar Diwana,1972,Comedy
3644,tt0214042,6.3,57,Raampur Ka Lakshman,1972,Drama|Family
3645,tt0358063,6.7,168,Raja Jani,1972,Action|Drama|Romance
3646,tt0069152,5.9,68,Raaste Kaa Patthar,1972,Action|Comedy|Drama
3647,tt0284419,6.6,22,Rakhi Aur Hathkadi,1972,Action|Drama|Family
3648,tt0284421,5.2,12,Rani Mera Naam,1972,Action
3649,tt0254737,6.3,9,Rivaaj,1972,Drama
3650,tt0176101,6.3,29,Roop Tera Mastana,1972,Romance|Thriller
3651,tt0156981,4.4,7,Sa-Re-Ga-Ma-Pa,1972,Comedy|Family|Musical
3652,tt0069204,6.1,13,Sabse Bada Sukh,2018,Comedy|Drama
3653,tt0368243,5,6,Sazaa,1972,Action|Thriller
3654,tt0284456,7.4,93,Samadhi,1972,Action|Drama|Romance
3655,tt0069218,6.2,113,Sanjog,1972,Comedy|Drama|Family
3656,tt0078222,6.8,1520,Seeta Aur Geeta,1972,Comedy|Drama|Family
3657,tt0255593,5.2,26,Shaadi Ke Baad,1972,Family
3658,tt0284481,6.6,42,Shehzada,1972,Drama|Family
3659,tt0176216,5.7,28,Tangewala,1972,Action|Crime|Drama
3660,tt0158331,7.1,168,Victoria No. 203,1972,Comedy|Drama|Musical
3661,tt0069522,6.4,23,Yeh Gulistan Hamara,1972,Action|Drama
3662,tt0069534,6.1,10,Zameen Aasmaan,1972,Action|Crime|Drama
3663,tt0158246,6.4,26,Subha-O-Sham,1971,Action|Comedy|Drama
3664,tt0069542,6.4,16,Zindagi Zindagi,1972,Drama|Romance
3665,tt0068012,6.3,13,Zaroorat,1972,Drama
3666,tt0234724,7.2,295,Shor,1972,Drama
3667,tt0066763,8.8,23953,Anand,1971,Drama|Musical
3668,tt0178192,6.6,70,Aap Aye Bahaar Ayee,1971,Comedy|Drama|Romance
3669,tt0382527,6,6,Albela,1971,Drama
3670,tt0283844,5.2,13,Adhikar,1971,Drama
3671,tt0066766,6.8,232,Andaz,1971,Drama|Romance
3672,tt0156290,6.9,110,Anubhav,1971,Drama
3673,tt0452143,6.7,14,Balidaan,1971,Drama
3674,tt0156340,6.2,22,Banphool,1971,Romance
3675,tt0157398,3.6,11,Bikhare Moti,1971,Romance
3676,tt0429652,4,5,Beharoopia,1971,Fantasy
3677,tt0244443,7.1,192,Buddha Mil Gaya,1971,Drama|Musical|Mystery
3678,tt0208855,5.8,10,Chaahat,1971,Romance
3679,tt0408695,6.3,9,Do Raha,1971,Drama
3680,tt0067000,6.2,11,Do Boond Pani,1971,Action|Drama
3681,tt0377636,6.1,54,Chhoti Bahu,1971,Drama|Family
3682,tt0233604,7.8,38,Door Ka Raahi,1971,Drama
3683,tt0175590,6.4,26,Ek Nari Ek Brahmachari,1971,Drama
3684,tt0384822,6,17,Badnam Farishte,1971,Crime|Drama
3685,tt0066888,6.8,233,Caravan,1971,Action|Comedy|Musical
3686,tt0272118,6.9,999,Haathi Mere Saathi,1971,Drama|Family|Musical
3687,tt0367695,6.1,43,Elaan,1971,Action|Drama|Musical
3688,tt0434915,6.7,54,Ek Paheli,1971,Drama|Horror|Thriller
3689,tt0369446,4.6,8,Ganga Tera Pani Amrit,1971,Drama
3690,tt0067164,7.3,873,Guddi,1971,Comedy|Drama|Family
3691,tt0275363,6.7,129,Gambler,1971,Crime|Romance|Thriller
3692,tt0067183,7.3,709,Har?? Rama Har?? Krishna,1971,Drama|Musical
3693,tt0245935,5.3,6,Haseenon Ka Devata,1971,Action|Crime|Drama
3694,tt0215859,7.2,62,Hulchul,1971,Adventure|Comedy|Crime
3695,tt0378073,6.1,8,Hum Tum Aur Woh,1971,Drama
3696,tt0215827,7.1,39,Hungama,1971,Comedy
3697,tt0268394,6.6,32,Jaane-Anjaane,1971,Drama
3698,tt0231830,5.8,10,Jai Bangladesh,1971,Comedy
3699,tt0206054,7.1,22,Jawan Muhabat,1971,Drama|Romance
3700,tt0451780,6.9,48,Johar Mehmood in Hong Kong,1971,Comedy
3701,tt0352457,7.1,28,Jal Bin Machhli Nritya Bin Bijli,1971,Musical|Romance
3702,tt0065927,5,28,Jwala,1971,Action|Crime
3703,tt0330505,6.9,270,Kal Aaj Aur Kal,1971,Drama|Family|Musical
3704,tt0373959,6.6,14,Kangan,1971,Drama
3705,tt0157887,7.1,29,Kathputli,1971,Family|Romance
3706,tt0231898,5.5,6,Khoj,1971,Action
3707,tt0175835,6.2,6,Ladki Pasand Hai,1971,Drama|Family|Romance
3708,tt0284248,6.9,56,Lakhon Me Ek,1971,Comedy|Drama
3709,tt0237395,6.3,101,Lal Patthar,1971,Drama
3710,tt0234174,6.5,44,Main Sunder Hoon,1971,Comedy|Drama|Romance
3711,tt0157964,5.1,27,Man Mandir,1971,Drama|Family
3712,tt0065936,7.1,793,Kati Patang,1970,Drama|Family|Musical
3713,tt0266757,6.9,107,Mehboob Ki Mehndi,1971,Drama|Musical|Romance
3714,tt0175904,6.9,36,Mela,1971,Drama|Family
3715,tt0154865,5.9,12,Memsaab,1971,Thriller
3716,tt0067403,7.2,50,Maryada,1971,Family|Romance
3717,tt0067421,7.6,448,Mere Apne,1971,Drama
3718,tt0232081,7,260,Mera Gaon Mera Desh,1971,Action|Drama
3719,tt0067478,6.9,87,Naya Zamana,1971,Drama|Musical
3720,tt0246842,6.3,24,Paras,1971,Drama|Family
3721,tt0232288,5.2,12,Patanga,1971,Action|Comedy|Drama
3722,tt0314487,6.2,9,Parde Ke Peechey,1971,Action
3723,tt0067553,6.5,49,Paraya Dhan,1971,Drama|Thriller
3724,tt0067555,6.9,165,Parwana,1971,Romance|Thriller
3725,tt0358043,5,5,Preet Ki Dori,1971,Action|Drama|Romance
3726,tt0395715,6.2,20,Preetam,1971,Comedy|Romance
3727,tt0067651,6,34,Rakhwala,1971,Action|Musical|Thriller
3728,tt0067636,6.4,68,Pyar Ki Kahani,1971,Comedy|Drama|Family
3729,tt0067668,6.8,171,Reshma and Shera,1971,Drama|Musical|Romance
3730,tt0389351,6.7,6,Sansar,1971,Drama|Family
3731,tt0271166,5.6,11,Seema,1971,Drama|Family
3732,tt0067742,6.9,129,Sharmeelee,1971,Musical|Mystery|Romance
3733,tt0270666,6.9,14,Shri Krishna Leela,1971,Adventure|Comedy|Drama
3734,tt0067840,7.3,202,Tere Mere Sapne,1971,Drama|Romance
3735,tt0158292,6.5,17,Tulsi Vivah,1971,Adventure|Fantasy
3736,tt0176272,6.8,26,Upaasna,1971,Drama|Romance
3737,tt0166008,7.2,53,Uphaar,1971,Family
3738,tt0154685,7.3,647,Johny Mera Naam,1970,Action|Drama|Musical
3739,tt0148691,6.9,207,Sachaa Jhutha,1970,Action|Comedy|Thriller
3740,tt0178184,6.4,176,Aan Milo Sajna,1970,Drama|Musical|Romance
3741,tt0234542,7.4,753,Purab Aur Pachhim,1970,Drama|Romance
3742,tt0148692,7.3,321,Safar,1970,Drama|Romance
3743,tt0175756,5.9,68,Humjoli,1970,Comedy|Musical|Romance
3744,tt0246286,6.6,124,The Train,1970,Action|Crime|Mystery
3745,tt0148375,7.2,283,Khilona,1970,Drama|Musical|Romance
3746,tt0271023,6.8,103,Kab? Kyoon? Aur Kahan?,1970,Action|Mystery|Romance
3747,tt0156641,7.1,175,Jeevan Mrityu,1970,Drama|Romance|Thriller
3748,tt0309005,7.1,65,Tum Haseen Main Jawan,1970,Comedy|Romance
3749,tt0246848,4.9,23,Pehchan,1970,Drama|Family|Musical
3750,tt0141135,6.9,164,Gopi,1970,Action|Comedy|Drama
3751,tt0065758,6.1,34,Ganwaar,1970,Drama|Family|Musical
3752,tt0351714,7.2,60,Sharafat,1970,Drama|Romance
3753,tt0341563,6.8,34,Sawan Bhadon,1970,Action|Romance|Thriller
3754,tt0178218,6.8,56,Abhinetri,1970,Drama|Romance
3755,tt0178191,6.6,22,Aansoo Aur Muskan,1970,Comedy|Drama|Family
3756,tt0316506,5.9,18,Rootha Na Karo,1970,Comedy|Drama|Family
3757,tt0284443,6.5,24,Saas Bhi Kabhi Bahu Thi,1970,Comedy|Drama
3758,tt0351790,6,33,Suhana Safar,1970,Comedy|Drama
3759,tt0254354,7.5,55,Ghar Ghar Ki Kahani,1970,Drama|Family
3760,tt0065764,7.2,89,Geet,1970,Action|Crime|Musical
3761,tt0148266,7,170,Heer Raanjha,1970,Drama|Family|Musical
3762,tt0317902,7,44,Mastana,1970,Comedy|Drama|Family
3763,tt0276063,6.4,18,Devi,1970,Drama|Family
3764,tt0249398,6.9,14,Bhai Bhai,1956,Drama
3765,tt0177486,3.7,12,Aag Aur Daag,1970,Action|Comedy|Drama
3766,tt0213475,6.6,25,Bachpan,1970,Action|Comedy|Crime
3767,tt0065467,6.1,15,Bhai-Bhai,1970,Action|Drama|Family
3768,tt0230079,6.4,24,Chetna,1970,Drama
3769,tt0137455,7.1,105,Dastak,1970,Drama
3770,tt0354503,6.7,39,Dharti,1970,Action|Adventure|Drama
3771,tt0155691,6.6,9,Ek Nanhi Munni Ladki Thi,1970,Drama
3772,tt0230263,5.5,6,Gunah Aur Kanoon,1970,Crime
3773,tt0175735,6.5,28,Himmat,1970,Action
3774,tt0156611,5.9,8,Holi Ayee Re,1970,Drama|Family
3775,tt0414156,4.4,17,Insaan Aur Shaitan,1970,Action
3776,tt0065903,6.8,38,Ishq Par Zor Nahin,1970,Romance
3777,tt0139392,5.4,17,Jawab,1970,Romance
3778,tt0175874,7.2,20,Maa Aur Mamta,1970,Drama|Family
3779,tt0065484,5.8,392,Bombay Talkie,1970,Drama|Musical|Romance
3780,tt0230498,6.7,32,Man Ki Aankhen,1970,Drama
3781,tt0066070,8,4284,Mera Naam Joker,1970,Comedy|Drama
3782,tt0215988,6.8,42,Mere Humsafar,1970,Romance
3783,tt0374066,4.7,19,Moojrim,1970,Action|Crime|Musical
3784,tt0361936,5.9,14,My Love,1970,Romance
3785,tt0361948,6.6,17,The New Road,1970,Drama|Family
3786,tt0268519,7.1,72,Pagla Kahin Ka,1970,Drama|Romance
3787,tt0176003,6.2,9,Pardesi,1970,Mystery
3788,tt0442610,7.9,39,Pavitra Paapi,1970,Drama
3789,tt0066241,7,180,Prem Pujari,1970,Action|Drama|Musical
3790,tt0284411,4.6,8,Puraskar,1970,Action|Comedy|Crime
3791,tt0268555,7.1,8,Pushpanjali,1970,Drama|Family
3792,tt0275616,4.4,5,Raaton Ka Raja,1970,Drama
3793,tt0316529,6.2,13,Samaj Ko Badal Dalo,1970,Drama
3794,tt0066589,6.1,21,Yaadgaar,1970,Adventure|Drama|Family
3795,tt0158449,6.4,121,Aadmi Aur Insaan,1969,Drama|Romance|Thriller
3796,tt0147812,7.1,23,Aansoo Ban Gaye Phool,1969,Drama|Family
3797,tt0233220,5.7,41,Anjaana,1969,Romance
3798,tt0247173,3.7,9,Anmol Moti,1969,Romance
3799,tt0242272,6.3,10,Anjan Hai Koyee,1969,Action|Comedy|Crime
3800,tt0387050,4.8,8,Badi Didi,1969,Drama|Family
3801,tt0155530,7.1,72,Bandhan,1969,Drama|Family|Musical
3802,tt0237035,5.8,9,Beti,1969,Drama
3803,tt0147973,5,13,Chanda Aur Bijli,1969,Drama
3804,tt0064164,6.5,35,Chirag,1969,Drama|Family|Musical
3805,tt0215713,7.5,48,Dharti Kahe Pukarke,1969,Drama|Family
3806,tt0157544,6.2,28,Do Bhai,1969,Action|Crime|Drama
3807,tt0065416,7.6,1458,Aradhana,1969,Drama|Musical|Romance
3808,tt0229950,6.7,92,Aya Sawan Jhoom Ke,1969,Drama|Romance
3809,tt0229950,6.7,92,Aya Sawan Jhoom Ke,1969,Drama|Romance
3810,tt0229950,6.7,92,Aya Sawan Jhoom Ke,1969,Drama|Romance
3811,tt0229950,6.7,92,Aya Sawan Jhoom Ke,1969,Drama|Romance
3812,tt0064244,7.4,49,Doli,1969,Drama|Romance
3813,tt0214665,6.5,174,Ek Phool Do Mali,1969,Drama|Family|Musical
3814,tt0451048,6.6,36,Ek Shriman Ek Shrimati,1969,Drama|Romance
3815,tt0064396,5.6,107,The Guru,1969,Comedy
3816,tt0300033,6.9,42,Intaquam,1969,Drama|Thriller
3817,tt0064086,7.4,317,Bhuvan Shome,1969,Comedy|Drama
3818,tt0064241,7,218,Do Raaste,1969,Drama|Family|Musical
3819,tt0175788,6.6,26,Jigri Dost,1969,Drama|Family|Musical
3820,tt0246713,6.4,18,Jahan Pyar Mile,1969,Drama|Family
3821,tt0148353,6.9,67,Jeene Ki Raah,1969,Drama|Family|Musical
3822,tt0275489,7.3,79,Mahal,1969,Crime|Mystery|Romance
3823,tt0064506,7.4,811,Ittefaq,1969,Crime|Mystery|Thriller
3824,tt0242639,6.5,11,Mahua,1969,Musical|Romance
3825,tt0064842,6.8,113,Prince,1969,Musical|Romance
3826,tt0230670,6.9,92,Pyar Ka Mausam,1969,Drama|Musical|Romance
3827,tt0244741,6.3,18,Pyar Ka Sapna,1969,Comedy|Drama|Family
3828,tt0237636,6.9,11,Rahgir,1969,Romance
3829,tt0371908,6.2,27,Raja Saab,1969,Romance
3830,tt0316521,7.3,46,Sachaai,1969,Action|Comedy|Crime
3831,tt0320394,7,53,Sajan,1969,Comedy|Mystery|Romance
3832,tt0142431,7.8,486,Khamoshi,1970,Family|Musical|Romance
3833,tt0064857,6.8,49,Pyar Hi Pyar,1969,Romance
3834,tt0378751,6.3,27,Shatranj,1969,Mystery|Thriller
3835,tt0065064,6.6,144,Talash,1969,Romance|Thriller
3836,tt0244776,8.3,597,Satyakam,1969,Drama
3837,tt0064935,7.2,49,Sara Akash,1969,Drama
3838,tt0158294,6.5,68,Tumse Achha Kaun Hai,1969,Comedy|Drama|Romance
3839,tt0362283,5.7,14,Vishwas,1969,Comedy|Drama|Romance
3840,tt0149345,5.9,37,Waris,1969,Comedy|Drama|Family
3841,tt0158375,7.1,75,Yakeen,1969,Action|Crime|Mystery
3842,tt0233587,6.3,58,Do Kaliyaan,1968,Drama|Family|Musical
3843,tt0147811,7.1,287,Ankhen,1968,Action|Adventure|Drama
3844,tt0147811,7.1,287,Ankhen,1968,Action|Adventure|Drama
3845,tt0147811,7.1,287,Ankhen,1968,Action|Adventure|Drama
3846,tt0147811,7.1,287,Ankhen,1968,Action|Adventure|Drama
3847,tt0064915,6.6,187,Saat Hindustani,1969,Action|Adventure|Drama
3848,tt0148523,7,232,Neel Kamal,1968,Drama|Fantasy|Musical
3849,tt0148841,7,86,Shikar,1968,Mystery|Thriller
3850,tt0063404,8.1,5471,Padosan,1968,Comedy|Musical|Romance
3851,tt0320100,7.3,62,Kanyadaan,1968,Drama|Romance
3852,tt0147925,6.9,320,Brahmachari,1968,Comedy|Drama|Family
3853,tt0147925,6.9,320,Brahmachari,1968,Comedy|Drama|Family
3854,tt0147925,6.9,320,Brahmachari,1968,Comedy|Drama|Family
3855,tt0147925,6.9,320,Brahmachari,1968,Comedy|Drama|Family
3856,tt0062640,7,172,Aadmi,1968,Drama|Romance
3857,tt0062918,7.1,52,Duniya,1968,Crime|Drama
3858,tt0290393,6.1,18,Aabroo,1968,Comedy|Crime|Drama
3859,tt0147855,7.3,171,Aashirwad,1968,Drama
3860,tt0239452,7.2,85,Haseena Maan Jayegi,1968,Action|Adventure|Drama
3861,tt0138994,7.2,19,Abhilasha,1968,Drama|Romance
3862,tt0147843,7.2,76,Anokhi Raat,1968,Crime|Drama|Mystery
3863,tt0233255,5.5,20,Aulad,1968,Comedy|Family
3864,tt0062692,6.3,51,Baazi,1968,Crime|Musical|Mystery
3865,tt0139046,7.4,44,Baharon Ki Manzil,1968,Mystery
3866,tt0157346,5,7,Balram Shri Krishna,1968,Fantasy
3867,tt0062748,6.5,11,Bambai Raat Ki Bahon Mein,1968,Crime|Drama|Romance
3868,tt0230176,6.3,10,Ek Kali Muskai,1968,Drama|Family|Romance
3869,tt0060317,7.1,60,Do Dooni Char,1968,Comedy|Drama
3870,tt0063003,6.8,33,Gauri,1968,Drama|Family
3871,tt0063111,6.8,15,Humsaya,1968,Action|Drama|Mystery
3872,tt0254437,7.1,61,Izzat,1968,Drama|Romance
3873,tt0290685,6.8,142,The Skies Have Bowed,1968,Comedy|Romance
3874,tt0154702,6.1,11,Kahin Aur Chal,1968,Drama
3875,tt0063178,6.9,18,Khilari,1968,Action|Sci-Fi
3876,tt0213773,5.9,35,Kismat,1969,Action|Adventure|Crime
3877,tt0175908,7,62,Mere Hamdam Mere Dost,1968,Musical|Romance|Thriller
3878,tt0290763,6.7,49,Mere Huzoor,1968,Romance
3879,tt0214037,6.9,41,Raja Aur Runk,1968,Drama|Family|Musical
3880,tt0063532,7.5,68,Saathi,1968,Drama|Romance
3881,tt0063533,6.8,115,Sadhu Aur Shaitaan,1968,Comedy|Thriller
3882,tt0231521,6.2,6,Ek Phool Ek Bhool,1968,Drama|Romance
3883,tt0063540,7,79,Sunghursh,1968,Action|Crime|Drama
3884,tt0293634,7.2,38,Teen Bahuraniyan,1968,Comedy
3885,tt0148706,6.4,115,Saraswatichandra,1968,Drama|Romance
3886,tt0146335,7.6,496,Upkar,1967,Drama|Romance|War
3887,tt0146335,7.6,496,Upkar,1967,Drama|Romance|War
3888,tt0146335,7.6,496,Upkar,1967,Drama|Romance|War
3889,tt0146335,7.6,496,Upkar,1967,Drama|Romance|War
3890,tt0378820,5.3,23,Suhaag Raat,1968,Comedy|Crime|Drama
3891,tt0232585,7.4,60,Sapnon Ka Saudagar,1968,Romance
3892,tt0062177,7.4,770,Ram Aur Shyam,1967,Comedy|Drama|Family
3893,tt0062177,7.4,770,Ram Aur Shyam,1967,Comedy|Drama|Family
3894,tt0062177,7.4,770,Ram Aur Shyam,1967,Comedy|Drama|Family
3895,tt0062177,7.4,770,Ram Aur Shyam,1967,Comedy|Drama|Family
3896,tt0061650,6.5,83,Farz,1967,Action|Crime|Thriller
3897,tt0175420,6.3,24,Aag,1967,Action|Drama
3898,tt0306065,7.1,107,Shagird,1967,Comedy|Musical|Romance
3899,tt0061744,7.2,299,Hamraaz,1967,Musical|Mystery|Thriller
3900,tt0061963,7.7,35,Mehrban,1967,Drama
3901,tt0176012,6.8,112,Patthar Ke Sanam,1967,Action|Drama|Musical
3902,tt0061974,6.9,133,Milan,1967,Drama|Musical|Romance
3903,tt0233193,6.5,33,Aman,1967,Adventure|Drama|Family
3904,tt0074503,6.9,262,An Evening in Paris,1967,Musical|Romance|Thriller
3905,tt0061842,8,1547,Jewel Thief,1967,Crime|Drama|Musical
3906,tt0061842,8,1547,Jewel Thief,1967,Crime|Drama|Musical
3907,tt0061842,8,1547,Jewel Thief,1967,Crime|Drama|Musical
3908,tt0061842,8,1547,Jewel Thief,1967,Crime|Drama|Musical
3909,tt0231150,6.7,94,Anita,1967,Crime|Musical|Mystery
3910,tt0061366,6.1,82,Around the World,1967,Comedy|Romance
3911,tt0061370,7.2,49,Woman,1967,Comedy|Drama
3912,tt0061378,7.6,69,Baharon Ke Sapne,1967,Drama|Romance
3913,tt0139048,6.5,60,Bahu Begum,1967,Comedy|Drama|Romance
3914,tt0247203,7.4,143,Bhakta Prahlada,1967,Drama|Musical
3915,tt0175497,6.9,27,Boond Jo Ban Gayee Moti,1967,Crime|Drama|Romance
3916,tt0175508,5.8,16,C.I.D. 909,1967,Action|Crime|Drama
3917,tt0061463,4.9,21,Chand Par Chadayee,1967,Adventure|Comedy|Drama
3918,tt0139107,6.9,39,Chandan Ka Palna,1967,Drama
3919,tt0061467,6.6,31,Chhoti Si Mulaqat,1967,Drama|Romance
3920,tt0178181,6.3,67,Aamne - Saamne,1967,Crime|Mystery|Romance
3921,tt0062897,6.8,95,Diwana,1967,Musical|Romance
3922,tt0212123,6.9,33,Dulhan Ek Raat Ki,1967,Crime|Drama|Music
3923,tt0497376,6.7,11,Ghar Ka Chirag,1967,Drama
3924,tt0219071,6.1,17,Gunahon Ka Devta,1967,Drama
3925,tt0268349,6.5,17,Hare Kanch Ki Chooriyan,1967,Drama|Family|Romance
3926,tt0061753,8,45,Hatey Bazarey,1967,Drama
3927,tt0349634,5.7,22,Jaal,1967,Action|Crime|Drama
3928,tt0369595,6.9,18,Jab Yaad Kisi Ki Aati Hai,1967,Family|Romance
3929,tt0372448,6.5,17,Nai Roshni,1967,Drama|Family
3930,tt0139447,7.6,73,Majhli Didi,1967,Drama
3931,tt0425287,6.3,12,Naunihal,1967,Crime|Drama|Family
3932,tt0158026,6.6,36,Night in London,1967,Action|Drama|Thriller
3933,tt0139502,5.8,16,Noorjehan,1967,Drama|History|Romance
3934,tt0206238,6.6,105,Raaz,1967,Mystery|Thriller
